customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST102720,Female,0,Yes,Yes,54,Yes,No,Two year,Credit card,61.07,3396.78,No
CUST102721,Male,0,Yes,No,59,Yes,Fiber optic,Month-to-month,Mailed check,32.15,1663.92,No
CUST102722,Female,0,No,No,71,Yes,DSL,Month-to-month,Electronic check,117.87,8521.48,No
CUST102723,Male,0,No,No,20,Yes,Fiber optic,Month-to-month,Electronic check,58.08,974.12,Yes
CUST102724,Male,0,No,Yes,25,Yes,Fiber optic,One year,Mailed check,102.58,2486.77,No
CUST102725,Female,0,No,Yes,27,No,No,Month-to-month,Electronic check,37.66,1022.0,No
CUST102726,Female,0,No,No,38,Yes,DSL,Two year,Electronic check,33.88,1328.46,No
CUST102727,Male,1,No,Yes,32,Yes,Fiber optic,Month-to-month,Bank transfer,84.93,2697.82,No
CUST102728,Male,0,No,Yes,39,Yes,DSL,Month-to-month,Mailed check,110.93,4278.41,No
CUST102729,Male,0,Yes,Yes,28,Yes,Fiber optic,Two year,Bank transfer,31.45,881.33,No
CUST102730,Male,0,No,Yes,19,Yes,Fiber optic,Month-to-month,Electronic check,78.93,1459.9,Yes
CUST102731,Female,0,Yes,No,19,Yes,Fiber optic,Two year,Electronic check,28.49,649.67,No
CUST102732,Female,0,Yes,Yes,11,Yes,Fiber optic,Two year,Mailed check,101.22,1182.59,No
CUST102733,Female,0,No,No,24,Yes,Fiber optic,Two year,Electronic check,110.93,2706.99,No
CUST102734,Female,0,Yes,No,24,Yes,DSL,Two year,Credit card,82.88,2091.4,No
CUST102735,Female,0,No,Yes,3,Yes,DSL,Month-to-month,Bank transfer,88.83,301.3,Yes
CUST102736,Male,0,Yes,Yes,3,Yes,No,Month-to-month,Bank transfer,25.54,52.76,No
CUST102737,Female,0,Yes,Yes,8,Yes,DSL,Month-to-month,Credit card,27.3,57.53,No
CUST102738,Female,0,Yes,No,14,Yes,DSL,Two year,Mailed check,37.97,717.92,No
CUST102739,Female,0,No,No,25,Yes,DSL,Month-to-month,Mailed check,47.38,1296.8,No
CUST102740,Female,1,Yes,No,70,Yes,DSL,Month-to-month,Electronic check,95.99,6598.37,No
CUST102741,Female,0,Yes,No,31,Yes,Fiber optic,One year,Mailed check,63.54,2042.97,No
CUST102742,Male,0,Yes,No,51,Yes,Fiber optic,Month-to-month,Credit card,27.82,1464.91,Yes
CUST102743,Male,1,No,No,31,Yes,No,One year,Mailed check,105.26,3168.73,No
CUST102744,Male,0,Yes,No,8,Yes,Fiber optic,Two year,Electronic check,119.38,1093.57,No
CUST102745,Female,0,No,Yes,12,Yes,DSL,One year,Credit card,65.5,802.53,No
CUST102746,Male,0,Yes,No,55,Yes,Fiber optic,One year,Electronic check,71.18,3800.1,No
CUST102747,Male,1,Yes,No,43,Yes,Fiber optic,One year,Bank transfer,27.85,1075.78,No
CUST102748,Female,0,Yes,No,29,Yes,No,One year,Bank transfer,58.3,1732.3,No
CUST102749,Female,0,No,No,15,Yes,Fiber optic,Month-to-month,Mailed check,57.18,762.21,Yes
CUST102750,Female,0,Yes,Yes,11,Yes,DSL,Month-to-month,Credit card,116.58,1208.88,No
CUST102751,Male,1,Yes,No,65,Yes,Fiber optic,Month-to-month,Credit card,86.04,5635.06,Yes
CUST102752,Male,0,Yes,No,17,Yes,Fiber optic,One year,Credit card,98.22,1603.68,No
CUST102753,Female,0,Yes,Yes,12,Yes,Fiber optic,One year,Electronic check,32.83,346.98,No
CUST102754,Female,1,No,Yes,23,Yes,DSL,Month-to-month,Credit card,61.69,1339.88,No
CUST102755,Male,0,Yes,No,11,Yes,Fiber optic,Month-to-month,Mailed check,39.16,498.01,Yes
CUST102756,Male,0,Yes,No,59,Yes,DSL,Month-to-month,Bank transfer,106.02,6379.03,No
CUST102757,Female,0,Yes,No,59,Yes,DSL,Month-to-month,Mailed check,35.24,1908.52,No
CUST102758,Female,0,Yes,No,0,No,DSL,Month-to-month,Bank transfer,63.89,,Yes
CUST102759,Male,1,No,No,42,Yes,DSL,One year,Bank transfer,25.37,840.89,No
CUST102760,Female,0,Yes,No,54,Yes,Fiber optic,One year,Mailed check,83.43,4517.87,Yes
CUST102761,Male,0,Yes,Yes,39,Yes,DSL,Month-to-month,Bank transfer,68.19,2679.9,No
CUST102762,Male,0,No,Yes,63,Yes,DSL,One year,Bank transfer,69.8,4302.43,No
CUST102763,Male,0,Yes,No,33,No,DSL,Month-to-month,Electronic check,30.16,951.61,No
CUST102764,Male,1,Yes,No,33,Yes,DSL,Two year,Mailed check,71.4,2402.0,No
CUST102765,Female,0,Yes,No,47,Yes,Fiber optic,Month-to-month,Mailed check,76.38,3745.07,Yes
CUST102766,Female,0,No,Yes,32,Yes,DSL,Two year,Mailed check,116.28,3646.99,No
CUST102767,Male,0,Yes,No,67,Yes,DSL,Month-to-month,Bank transfer,23.32,1573.39,No
CUST102768,Male,1,No,Yes,29,Yes,Fiber optic,Month-to-month,Credit card,112.27,3310.42,Yes
CUST102769,Male,0,No,Yes,70,No,DSL,One year,Credit card,67.96,4936.92,No
CUST102770,Male,0,No,No,70,Yes,DSL,Month-to-month,Bank transfer,41.01,2910.9,No
CUST102771,Male,0,No,Yes,28,Yes,Fiber optic,One year,Credit card,86.55,2614.31,No
CUST102772,Female,0,No,No,22,Yes,Fiber optic,Month-to-month,Credit card,71.71,1433.48,Yes
CUST102773,Female,0,No,Yes,33,No,No,Month-to-month,Bank transfer,42.68,1449.63,No
CUST102774,Female,0,No,No,14,Yes,Fiber optic,One year,Mailed check,82.68,1130.6,No
CUST102775,Female,0,Yes,No,52,Yes,No,Month-to-month,Electronic check,67.33,3498.71,No
CUST102776,Male,0,Yes,Yes,16,Yes,DSL,Month-to-month,Mailed check,88.9,1300.89,No
CUST102777,Male,0,No,Yes,63,Yes,Fiber optic,Two year,Mailed check,88.91,5723.59,No
CUST102778,Male,1,No,Yes,60,Yes,Fiber optic,Two year,Mailed check,67.28,4095.0,No
CUST102779,Male,0,No,No,56,Yes,No,One year,Electronic check,59.08,3329.81,No
CUST102780,Male,1,No,Yes,36,Yes,Fiber optic,Two year,Mailed check,26.32,776.17,No
CUST102781,Female,0,No,Yes,6,Yes,No,Two year,Credit card,69.38,507.62,No
CUST102782,Male,0,No,No,7,Yes,Fiber optic,One year,Electronic check,44.31,243.7,No
CUST102783,Female,1,Yes,No,67,Yes,Fiber optic,Two year,Credit card,25.32,1618.04,No
CUST102784,Female,0,Yes,Yes,20,No,No,Month-to-month,Electronic check,53.04,910.04,No
CUST102785,Female,0,No,Yes,60,Yes,No,One year,Credit card,28.75,1691.68,No
CUST102786,Female,1,No,Yes,28,Yes,Fiber optic,Month-to-month,Mailed check,77.97,2127.85,No
CUST102787,Male,0,No,No,24,Yes,DSL,One year,Mailed check,70.37,1823.05,No
CUST102788,Female,0,Yes,No,57,No,DSL,Two year,Mailed check,99.24,5556.3,No
CUST102789,Female,0,No,Yes,13,Yes,DSL,Month-to-month,Credit card,46.76,535.99,No
CUST102790,Female,0,Yes,No,65,Yes,DSL,One year,Credit card,57.15,3655.71,No
CUST102791,Male,0,Yes,Yes,53,Yes,DSL,Two year,Bank transfer,88.9,4629.81,No
CUST102792,Male,0,Yes,Yes,66,Yes,Fiber optic,Two year,Credit card,119.29,7740.36,No
CUST102793,Male,0,No,No,29,Yes,Fiber optic,Month-to-month,Electronic check,110.42,3267.1,Yes
CUST102794,Female,0,No,Yes,17,No,DSL,Two year,Mailed check,72.08,1208.06,No
CUST102795,Female,0,Yes,Yes,53,Yes,Fiber optic,Month-to-month,Electronic check,87.79,4598.94,No
CUST102796,Male,0,Yes,No,20,Yes,DSL,One year,Bank transfer,73.19,1398.65,No
CUST102797,Female,0,Yes,Yes,52,Yes,No,Month-to-month,Bank transfer,63.48,3313.53,No
CUST102798,Male,0,Yes,Yes,15,Yes,DSL,Month-to-month,Credit card,80.23,1139.04,No
CUST102799,Male,0,No,No,27,Yes,Fiber optic,Month-to-month,Mailed check,58.65,1576.73,Yes
CUST102800,Female,0,Yes,Yes,3,Yes,No,Month-to-month,Electronic check,48.02,191.81,Yes
CUST102801,Female,0,No,Yes,54,Yes,DSL,One year,Bank transfer,90.57,4925.22,No
CUST102802,Female,0,Yes,No,14,No,Fiber optic,Month-to-month,Bank transfer,107.2,1644.58,Yes
CUST102803,Female,1,No,No,63,Yes,No,Two year,Electronic check,48.8,3172.24,No
CUST102804,Male,0,Yes,No,64,Yes,DSL,Two year,Bank transfer,90.69,5837.21,No
CUST102805,Male,0,No,Yes,15,Yes,No,One year,Electronic check,63.4,989.17,No
CUST102806,Male,0,No,No,19,Yes,Fiber optic,Month-to-month,Mailed check,50.21,1150.04,Yes
CUST102807,Male,0,No,Yes,63,Yes,DSL,One year,Credit card,82.11,5093.12,No
CUST102808,Male,1,Yes,No,32,Yes,DSL,Month-to-month,Electronic check,113.94,3695.81,No
CUST102809,Female,1,No,Yes,68,No,Fiber optic,Month-to-month,Mailed check,55.17,3665.31,Yes
CUST102810,Male,0,Yes,Yes,68,Yes,No,Two year,Electronic check,95.95,6607.97,No
CUST102811,Male,0,No,No,57,Yes,DSL,Month-to-month,Bank transfer,51.47,2997.64,No
CUST102812,Male,1,No,Yes,38,Yes,Fiber optic,Two year,Mailed check,100.39,3790.27,No
CUST102813,Female,1,Yes,Yes,35,Yes,DSL,Month-to-month,Electronic check,96.0,3489.77,No
CUST102814,Female,0,No,No,67,Yes,Fiber optic,Month-to-month,Mailed check,96.56,6475.54,Yes
CUST102815,Female,0,No,Yes,20,Yes,Fiber optic,Month-to-month,Electronic check,119.77,2428.97,Yes
CUST102816,Female,0,Yes,Yes,62,Yes,Fiber optic,One year,Electronic check,34.05,1949.52,No
CUST102817,Male,1,No,Yes,5,Yes,Fiber optic,Month-to-month,Mailed check,58.88,519.67,Yes
CUST102818,Male,0,No,No,23,Yes,No,Month-to-month,Mailed check,83.08,1807.59,No
CUST102819,Female,0,No,No,52,Yes,DSL,One year,Mailed check,79.05,3986.26,No
CUST102820,Female,0,No,No,49,Yes,Fiber optic,Two year,Bank transfer,98.06,4867.07,No
CUST102821,Male,0,Yes,No,11,Yes,DSL,One year,Credit card,24.69,288.73,No
CUST102822,Male,0,No,No,55,Yes,Fiber optic,Month-to-month,Electronic check,90.51,4824.76,Yes
CUST102823,Female,1,No,No,14,Yes,Fiber optic,Month-to-month,Electronic check,93.77,1227.04,No
CUST102824,Female,0,No,No,39,Yes,Fiber optic,One year,Mailed check,26.11,977.86,No
CUST102825,Female,0,No,No,40,Yes,Fiber optic,One year,Electronic check,73.87,2880.47,No
CUST102826,Female,0,No,Yes,68,Yes,Fiber optic,Two year,Credit card,44.5,3045.63,No
CUST102827,Male,0,No,Yes,68,Yes,No,Month-to-month,Credit card,100.16,6903.97,No
CUST102828,Male,0,No,Yes,5,Yes,DSL,Month-to-month,Electronic check,24.96,344.63,No
CUST102829,Male,0,No,Yes,66,Yes,DSL,Month-to-month,Electronic check,34.62,2131.86,No
CUST102830,Female,0,Yes,No,32,Yes,Fiber optic,One year,Mailed check,30.45,967.78,No
CUST102831,Female,0,Yes,Yes,42,Yes,Fiber optic,Month-to-month,Credit card,26.52,1122.3,Yes
CUST102832,Male,0,Yes,Yes,20,Yes,Fiber optic,Two year,Electronic check,80.01,1607.32,No
CUST102833,Male,0,Yes,Yes,64,Yes,No,Month-to-month,Credit card,106.85,6858.34,No
CUST102834,Male,1,No,Yes,16,Yes,Fiber optic,Month-to-month,Electronic check,71.1,1145.9,Yes
CUST102835,Male,1,No,Yes,7,Yes,No,Month-to-month,Bank transfer,41.06,403.56,Yes
CUST102836,Female,0,Yes,No,63,Yes,Fiber optic,Month-to-month,Credit card,54.38,3464.67,Yes
CUST102837,Male,0,Yes,No,27,Yes,DSL,One year,Bank transfer,56.04,1361.84,No
CUST102838,Male,1,Yes,Yes,12,Yes,Fiber optic,One year,Mailed check,65.16,650.17,No
CUST102839,Male,0,No,Yes,12,Yes,No,Month-to-month,Credit card,62.05,835.36,No
CUST102840,Male,0,No,Yes,37,Yes,DSL,Month-to-month,Electronic check,87.12,3272.74,No
CUST102841,Male,1,Yes,Yes,24,No,No,One year,Electronic check,53.99,1268.16,No
CUST102842,Male,0,Yes,No,61,Yes,Fiber optic,Two year,Bank transfer,86.3,5311.52,No
CUST102843,Male,0,Yes,Yes,22,Yes,Fiber optic,Month-to-month,Credit card,74.68,1704.15,Yes
CUST102844,Female,1,Yes,No,20,Yes,Fiber optic,One year,Credit card,24.85,598.09,No
CUST102845,Female,0,Yes,Yes,53,Yes,Fiber optic,Month-to-month,Credit card,111.97,5911.29,Yes
CUST102846,Female,0,No,No,62,No,Fiber optic,One year,Mailed check,37.8,2423.28,No
CUST102847,Female,0,Yes,No,29,No,DSL,One year,Credit card,65.15,1876.58,No
CUST102848,Male,0,No,No,67,Yes,No,Month-to-month,Mailed check,114.76,7541.55,No
CUST102849,Female,0,Yes,Yes,72,No,Fiber optic,One year,Electronic check,44.73,3259.36,No
CUST102850,Female,0,Yes,Yes,31,No,No,Month-to-month,Bank transfer,22.22,815.44,No
CUST102851,Male,1,No,No,23,Yes,Fiber optic,Month-to-month,Bank transfer,69.0,1664.95,Yes
CUST102852,Male,0,Yes,Yes,6,No,Fiber optic,Month-to-month,Credit card,42.39,374.27,Yes
CUST102853,Female,0,No,Yes,71,Yes,Fiber optic,Month-to-month,Bank transfer,78.2,5569.82,Yes
CUST102854,Female,0,No,No,0,Yes,Fiber optic,One year,Credit card,101.71,,Yes
CUST102855,Male,0,Yes,Yes,2,Yes,DSL,Month-to-month,Electronic check,71.12,161.56,Yes
CUST102856,Female,0,Yes,No,27,Yes,No,One year,Electronic check,84.5,2244.05,No
CUST102857,Male,1,No,Yes,42,Yes,Fiber optic,Month-to-month,Electronic check,86.62,3670.82,Yes
CUST102858,Male,1,No,Yes,45,Yes,No,Month-to-month,Bank transfer,102.05,4598.12,No
CUST102859,Male,0,Yes,No,0,Yes,No,Month-to-month,Credit card,88.79,,No
CUST102860,Male,0,No,No,37,Yes,Fiber optic,Month-to-month,Mailed check,117.62,4213.61,No
CUST102861,Female,0,Yes,No,34,Yes,Fiber optic,Two year,Electronic check,65.62,1997.35,No
CUST102862,Male,0,No,No,53,Yes,Fiber optic,One year,Electronic check,25.03,1334.45,No
CUST102863,Male,0,Yes,Yes,23,Yes,Fiber optic,Month-to-month,Mailed check,59.4,1330.63,Yes
CUST102864,Female,0,No,Yes,27,Yes,Fiber optic,Two year,Mailed check,103.99,2755.81,No
CUST102865,Male,1,No,Yes,21,Yes,Fiber optic,Month-to-month,Bank transfer,33.31,628.84,No
CUST102866,Female,0,Yes,No,15,Yes,Fiber optic,Month-to-month,Electronic check,93.59,1400.25,Yes
CUST102867,Female,0,No,Yes,12,Yes,Fiber optic,Month-to-month,Bank transfer,73.57,924.09,Yes
CUST102868,Female,0,No,Yes,61,Yes,Fiber optic,Two year,Electronic check,110.07,6769.26,No
CUST102869,Male,0,No,Yes,42,Yes,DSL,One year,Bank transfer,93.12,3626.18,No
CUST102870,Female,0,No,No,31,No,DSL,One year,Bank transfer,86.05,2657.18,No
CUST102871,Female,0,No,No,66,Yes,No,One year,Mailed check,108.69,6995.26,No
CUST102872,Male,0,No,Yes,56,Yes,Fiber optic,One year,Credit card,110.82,6294.95,No
CUST102873,Female,0,No,Yes,64,Yes,DSL,One year,Credit card,58.49,3805.56,No
CUST102874,Female,0,Yes,No,68,Yes,No,Month-to-month,Credit card,112.78,7562.46,No
CUST102875,Female,0,No,No,48,Yes,DSL,Month-to-month,Electronic check,25.47,1231.42,No
CUST102876,Female,0,No,No,32,Yes,Fiber optic,Month-to-month,Mailed check,96.26,2880.0,No
CUST102877,Female,0,Yes,No,18,Yes,DSL,Two year,Mailed check,53.65,1009.38,No
CUST102878,Male,0,No,Yes,35,Yes,No,One year,Mailed check,68.74,2451.03,No
CUST102879,Female,0,No,No,69,Yes,No,One year,Electronic check,103.57,7222.14,No
CUST102880,Female,0,Yes,Yes,14,Yes,Fiber optic,Month-to-month,Bank transfer,83.7,1233.95,Yes
CUST102881,Male,0,No,No,23,Yes,DSL,Month-to-month,Bank transfer,65.75,1458.41,No
CUST102882,Male,0,No,Yes,26,No,Fiber optic,Two year,Credit card,36.39,843.24,No
CUST102883,Male,0,Yes,Yes,48,Yes,Fiber optic,Month-to-month,Credit card,113.93,5399.01,Yes
CUST102884,Female,0,Yes,No,22,Yes,DSL,One year,Electronic check,53.25,1158.95,No
CUST102885,Male,0,No,Yes,32,Yes,Fiber optic,Month-to-month,Electronic check,30.12,837.45,No
CUST102886,Female,0,No,Yes,40,Yes,Fiber optic,One year,Credit card,76.41,3021.81,No
CUST102887,Female,1,Yes,Yes,55,Yes,DSL,One year,Bank transfer,60.63,3300.08,No
CUST102888,Male,0,No,No,28,Yes,DSL,One year,Bank transfer,79.05,2325.17,No
CUST102889,Male,1,Yes,No,30,Yes,Fiber optic,Month-to-month,Mailed check,43.35,1347.57,Yes
CUST102890,Female,0,Yes,No,64,Yes,Fiber optic,One year,Credit card,57.87,3631.74,No
CUST102891,Male,0,Yes,Yes,17,Yes,No,Month-to-month,Credit card,117.25,2022.42,No
CUST102892,Female,1,No,Yes,5,Yes,DSL,Two year,Bank transfer,113.65,610.33,No
CUST102893,Male,0,Yes,Yes,51,Yes,Fiber optic,Month-to-month,Mailed check,106.44,5254.92,Yes
CUST102894,Male,0,Yes,Yes,39,Yes,Fiber optic,Month-to-month,Credit card,97.91,4026.06,Yes
CUST102895,Male,0,Yes,No,64,Yes,DSL,One year,Bank transfer,35.66,2264.02,No
CUST102896,Female,0,No,Yes,41,Yes,Fiber optic,Month-to-month,Bank transfer,66.69,2644.21,Yes
CUST102897,Male,0,No,Yes,67,Yes,DSL,Two year,Bank transfer,92.79,6218.95,No
CUST102898,Female,0,No,Yes,31,Yes,DSL,Month-to-month,Mailed check,46.18,1339.71,No
CUST102899,Female,1,Yes,No,9,Yes,Fiber optic,Month-to-month,Mailed check,23.31,33.85,Yes
CUST102900,Female,0,No,Yes,68,Yes,Fiber optic,Two year,Bank transfer,61.81,4259.4,No
CUST102901,Female,1,No,No,8,Yes,No,Two year,Mailed check,62.51,504.32,No
CUST102902,Male,1,Yes,No,68,Yes,DSL,Month-to-month,Mailed check,26.51,1828.8,No
CUST102903,Female,0,Yes,Yes,60,Yes,Fiber optic,Month-to-month,Mailed check,52.06,2954.45,Yes
CUST102904,Female,0,No,Yes,10,Yes,DSL,Month-to-month,Mailed check,111.73,1162.87,Yes
CUST102905,Male,1,No,Yes,67,Yes,DSL,Month-to-month,Electronic check,45.03,2994.31,No
CUST102906,Female,1,Yes,Yes,7,No,No,Month-to-month,Credit card,76.92,413.1,No
CUST102907,Male,0,No,No,48,Yes,Fiber optic,Month-to-month,Credit card,68.79,3210.93,Yes
CUST102908,Female,0,Yes,No,23,Yes,DSL,Two year,Mailed check,106.21,2600.04,No
CUST102909,Male,0,Yes,No,32,Yes,Fiber optic,Month-to-month,Bank transfer,85.36,2687.81,Yes
CUST102910,Female,0,No,No,18,Yes,No,One year,Credit card,35.84,797.85,No
CUST102911,Male,0,No,No,1,Yes,DSL,One year,Mailed check,34.29,-61.58,No
CUST102912,Female,0,No,No,54,Yes,DSL,One year,Credit card,75.75,4033.07,No
CUST102913,Female,0,No,No,10,Yes,DSL,Month-to-month,Bank transfer,24.65,204.92,No
CUST102914,Male,0,Yes,No,16,Yes,No,One year,Mailed check,59.35,1027.08,No
CUST102915,Male,0,No,No,41,Yes,DSL,Two year,Bank transfer,59.9,2480.73,No
CUST102916,Male,0,No,No,60,Yes,DSL,One year,Credit card,39.63,2394.64,No
CUST102917,Male,0,No,Yes,2,Yes,Fiber optic,Month-to-month,Electronic check,50.1,203.94,Yes
CUST102918,Female,0,Yes,Yes,34,Yes,Fiber optic,Month-to-month,Bank transfer,52.99,1862.3,Yes
CUST102919,Female,0,No,Yes,65,Yes,Fiber optic,Two year,Mailed check,21.18,1240.68,No
CUST102920,Male,0,No,No,0,Yes,Fiber optic,One year,Mailed check,100.59,,No
CUST102921,Female,0,Yes,Yes,6,Yes,Fiber optic,Two year,Bank transfer,115.74,587.38,Yes
CUST102922,Male,1,Yes,No,19,Yes,No,Month-to-month,Electronic check,48.93,1028.18,No
CUST102923,Male,0,Yes,No,42,Yes,DSL,Month-to-month,Credit card,31.2,1354.44,No
CUST102924,Female,0,Yes,Yes,5,Yes,DSL,Month-to-month,Credit card,115.36,633.62,No
CUST102925,Female,0,Yes,No,54,Yes,Fiber optic,Month-to-month,Credit card,94.06,5035.17,Yes
CUST102926,Female,1,No,Yes,20,No,Fiber optic,Month-to-month,Credit card,109.11,2073.93,No
CUST102927,Female,0,Yes,No,50,Yes,Fiber optic,Two year,Credit card,56.09,2789.35,No
CUST102928,Female,0,Yes,No,45,Yes,DSL,One year,Mailed check,68.41,3107.74,No
CUST102929,Female,0,Yes,Yes,34,Yes,Fiber optic,Month-to-month,Mailed check,113.02,3900.04,Yes
CUST102930,Female,0,Yes,Yes,7,Yes,Fiber optic,One year,Bank transfer,65.96,410.15,No
CUST102931,Male,0,Yes,Yes,67,Yes,No,One year,Bank transfer,87.21,5775.58,No
CUST102932,Male,0,Yes,Yes,15,Yes,Fiber optic,One year,Credit card,90.48,1325.41,No
CUST102933,Male,0,Yes,Yes,66,Yes,DSL,One year,Credit card,103.71,6924.75,No
CUST102934,Male,0,Yes,Yes,70,Yes,Fiber optic,One year,Credit card,117.52,8045.99,No
CUST102935,Male,0,No,No,63,No,DSL,Month-to-month,Electronic check,53.49,3341.84,No
CUST102936,Female,0,No,No,1,Yes,No,One year,Bank transfer,44.75,-24.65,No
CUST102937,Male,1,No,No,0,Yes,Fiber optic,One year,Mailed check,27.77,,No
CUST102938,Male,0,Yes,No,57,Yes,Fiber optic,Month-to-month,Credit card,105.65,6129.21,Yes
CUST102939,Male,1,Yes,Yes,0,Yes,Fiber optic,Month-to-month,Bank transfer,49.27,,Yes
CUST102940,Male,0,Yes,No,6,Yes,DSL,Month-to-month,Electronic check,24.96,181.53,Yes
CUST102941,Male,0,No,No,68,Yes,DSL,Month-to-month,Electronic check,106.53,7332.48,No
CUST102942,Male,0,Yes,Yes,17,Yes,DSL,Two year,Credit card,70.99,1108.67,No
CUST102943,Male,1,Yes,No,31,Yes,Fiber optic,Month-to-month,Mailed check,103.83,3315.56,Yes
CUST102944,Female,0,Yes,Yes,44,Yes,Fiber optic,Month-to-month,Bank transfer,75.45,3220.36,Yes
CUST102945,Female,0,No,Yes,32,Yes,DSL,Month-to-month,Mailed check,51.37,1703.09,No
CUST102946,Male,0,No,Yes,72,Yes,Fiber optic,Month-to-month,Credit card,32.98,2491.79,Yes
CUST102947,Female,0,Yes,No,48,Yes,DSL,One year,Credit card,63.72,2982.74,No
CUST102948,Female,0,No,Yes,32,Yes,Fiber optic,One year,Electronic check,22.65,698.37,No
CUST102949,Female,0,Yes,No,70,Yes,Fiber optic,Month-to-month,Electronic check,80.25,5728.85,Yes
CUST102950,Female,0,Yes,No,67,Yes,Fiber optic,Two year,Bank transfer,62.77,3968.99,No
CUST102951,Male,0,No,No,27,Yes,DSL,Month-to-month,Credit card,34.15,970.75,No
CUST102952,Female,0,No,Yes,52,Yes,No,One year,Credit card,73.02,3976.85,No
CUST102953,Female,0,No,Yes,43,Yes,DSL,Two year,Bank transfer,100.09,4005.81,No
CUST102954,Female,0,No,Yes,54,Yes,DSL,Month-to-month,Mailed check,117.48,6451.66,No
CUST102955,Male,0,Yes,No,9,Yes,Fiber optic,Two year,Electronic check,72.74,737.16,No
CUST102956,Male,0,Yes,No,13,Yes,No,Two year,Credit card,32.96,423.1,No
CUST102957,Male,0,No,Yes,35,Yes,DSL,Two year,Credit card,101.07,3578.44,No
CUST102958,Male,1,No,No,33,Yes,Fiber optic,Month-to-month,Mailed check,89.58,2980.71,Yes
CUST102959,Male,1,Yes,Yes,17,Yes,Fiber optic,Month-to-month,Mailed check,115.4,1907.38,Yes
CUST102960,Male,0,Yes,Yes,15,Yes,Fiber optic,Two year,Mailed check,73.52,1226.52,No
CUST102961,Male,0,Yes,No,36,Yes,Fiber optic,Two year,Electronic check,55.71,2004.93,No
CUST102962,Female,0,Yes,No,40,Yes,DSL,Two year,Bank transfer,116.28,4690.56,No
CUST102963,Female,0,No,Yes,24,Yes,DSL,Two year,Credit card,73.84,1676.15,No
CUST102964,Female,0,No,No,7,Yes,Fiber optic,One year,Electronic check,21.59,-82.36,No
CUST102965,Male,0,No,Yes,17,Yes,DSL,Month-to-month,Mailed check,67.37,1027.41,No
CUST102966,Male,0,Yes,Yes,67,No,Fiber optic,Month-to-month,Credit card,20.24,1539.0,Yes
CUST102967,Male,1,Yes,No,47,Yes,DSL,Month-to-month,Credit card,93.77,4471.61,No
CUST102968,Male,1,No,Yes,69,Yes,Fiber optic,Month-to-month,Electronic check,76.59,5241.51,No
CUST102969,Male,0,No,No,66,Yes,Fiber optic,Month-to-month,Mailed check,30.98,2101.92,Yes
CUST102970,Female,0,No,Yes,17,Yes,No,Month-to-month,Mailed check,101.3,1764.39,No
CUST102971,Female,0,Yes,No,17,Yes,Fiber optic,Month-to-month,Bank transfer,73.64,1071.79,Yes
CUST102972,Male,0,No,No,55,Yes,DSL,Two year,Mailed check,31.41,1812.54,No
CUST102973,Male,0,Yes,Yes,22,Yes,DSL,Month-to-month,Electronic check,36.0,601.19,No
CUST102974,Male,0,No,No,34,Yes,Fiber optic,Month-to-month,Bank transfer,102.21,3412.26,No
CUST102975,Male,0,No,No,5,Yes,Fiber optic,One year,Bank transfer,55.55,179.74,No
CUST102976,Female,0,No,Yes,25,Yes,Fiber optic,Two year,Bank transfer,102.11,2572.86,No
CUST102977,Male,0,Yes,No,60,Yes,Fiber optic,Month-to-month,Bank transfer,26.95,1638.1,Yes
CUST102978,Male,0,Yes,Yes,14,Yes,Fiber optic,Month-to-month,Bank transfer,44.39,320.94,Yes
CUST102979,Male,0,Yes,No,31,Yes,No,Month-to-month,Electronic check,96.46,3113.27,No
CUST102980,Male,0,Yes,Yes,11,Yes,DSL,Month-to-month,Credit card,84.17,932.11,No
CUST102981,Female,0,Yes,Yes,4,Yes,Fiber optic,Month-to-month,Mailed check,50.68,299.01,Yes
CUST102982,Male,0,Yes,Yes,63,Yes,DSL,One year,Credit card,113.6,7160.11,No
CUST102983,Male,0,No,Yes,70,No,Fiber optic,Two year,Credit card,41.11,2895.3,No
CUST102984,Female,0,Yes,No,26,Yes,Fiber optic,One year,Mailed check,104.98,2586.05,No
CUST102985,Female,1,No,Yes,44,Yes,Fiber optic,Month-to-month,Mailed check,89.57,3863.29,Yes
CUST102986,Female,0,Yes,No,34,Yes,DSL,Month-to-month,Credit card,32.11,1070.23,No
CUST102987,Male,0,No,Yes,25,Yes,Fiber optic,Month-to-month,Mailed check,75.51,1957.35,Yes
CUST102988,Male,0,No,No,22,Yes,DSL,Month-to-month,Bank transfer,112.99,2440.71,No
CUST102989,Female,1,Yes,Yes,12,Yes,DSL,One year,Mailed check,81.89,910.76,No
CUST102990,Female,0,No,No,2,No,DSL,Two year,Mailed check,72.88,55.42,No
CUST102991,Female,0,Yes,No,28,Yes,Fiber optic,Month-to-month,Bank transfer,56.63,1621.49,Yes
CUST102992,Female,0,Yes,Yes,65,Yes,DSL,Two year,Bank transfer,98.88,6418.04,No
CUST102993,Female,0,Yes,Yes,63,Yes,DSL,Two year,Bank transfer,111.31,6924.25,No
CUST102994,Female,0,Yes,Yes,27,Yes,DSL,Month-to-month,Mailed check,95.33,2554.55,No
CUST102995,Male,0,No,No,35,Yes,DSL,Month-to-month,Bank transfer,92.52,3162.91,No
